# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1288971843.091   0.98031440 	 -4.99230700 	 1.44859633  
1288971843.106   0.98031490 	 -4.99232020 	 1.44859633  
1288971843.108   0.98033260 	 -4.99232560 	 1.44859633  
1288971843.123   0.98035260 	 -4.99232430 	 1.44859633  
1288971843.139   0.98036200 	 -4.99232490 	 1.44859633  
1288971843.141   0.98036060 	 -4.99233500 	 1.44859633  
1288971843.156   0.98036260 	 -4.99234820 	 1.44849633  
1288971843.158   0.98037310 	 -4.99235320 	 1.44849633  
1288971843.173   0.98038990 	 -4.99235340 	 1.44849633  
1288971843.190   0.98039910 	 -4.99235450 	 1.44859633  
1288971843.192   0.98039360 	 -4.99235630 	 1.44869633  
1288971843.206   0.98038550 	 -4.99236340 	 1.44859633  
1288971843.208   0.98038450 	 -4.99236620 	 1.44859633  
1288971843.223   0.98038590 	 -4.99236510 	 1.44849633  
1288971843.240   0.98037860 	 -4.99235660 	 1.44849633  
1288971843.242   0.98036420 	 -4.99234910 	 1.44849633  
1288971843.256   0.98035640 	 -4.99234300 	 1.44839633  
1288971843.258   0.98035880 	 -4.99234190 	 1.44839633  
1288971843.273   0.98036820 	 -4.99233740 	 1.44839633  
1288971843.290   0.98037880 	 -4.99232910 	 1.44849633  
1288971843.292   0.98037700 	 -4.99231790 	 1.44859633  
1288971843.306   0.98037050 	 -4.99230970 	 1.44869633  
1288971843.308   0.98037000 	 -4.99231440 	 1.44869633  
1288971843.323   0.98037770 	 -4.99232500 	 1.44869633  
1288971843.340   0.98038370 	 -4.99233870 	 1.44869633  
1288971843.342   0.98038120 	 -4.99234720 	 1.44869633  
1288971843.357   0.98036320 	 -4.99235830 	 1.44869633  
1288971843.364   0.98035300 	 -4.99237270 	 1.44869633  
1288971843.373   0.98035760 	 -4.99238350 	 1.44869633  
1288971843.390   0.98036700 	 -4.99238780 	 1.44869633  
1288971843.392   0.98037090 	 -4.99237960 	 1.44859633  
1288971843.407   0.98036650 	 -4.99236920 	 1.44859633  
1288971843.408   0.98035920 	 -4.99235850 	 1.44859633  
1288971843.423   0.98036220 	 -4.99234690 	 1.44849633  
1288971843.440   0.98037050 	 -4.99233740 	 1.44839633  
1288971843.442   0.98037960 	 -4.99232620 	 1.44839633  
1288971843.457   0.98037900 	 -4.99231800 	 1.44839633  
1288971843.463   0.98037160 	 -4.99231820 	 1.44849633  
1288971843.473   0.98036680 	 -4.99232350 	 1.44849633  
1288971843.490   0.98036200 	 -4.99232830 	 1.44849633  
1288971843.497   0.98036110 	 -4.99232800 	 1.44849633  
1288971843.507   0.98035860 	 -4.99232840 	 1.44859633  
1288971843.514   0.98034090 	 -4.99233290 	 1.44859633  
1288971843.523   0.98032800 	 -4.99234270 	 1.44859633  
1288971843.540   0.98033330 	 -4.99235340 	 1.44859633  
1288971843.544   0.98035490 	 -4.99236300 	 1.44869633  
1288971843.558   0.98037550 	 -4.99236520 	 1.44879633  
1288971843.560   0.98038310 	 -4.99236340 	 1.44879633  
1288971843.573   0.98037710 	 -4.99236060 	 1.44879633  
1288971843.590   0.98037330 	 -4.99236080 	 1.44879633  
1288971843.592   0.98037550 	 -4.99235870 	 1.44869633  
1288971843.607   0.98038240 	 -4.99234480 	 1.44859633  
1288971843.609   0.98038530 	 -4.99233030 	 1.44859633  
1288971843.623   0.98037600 	 -4.99232160 	 1.44859633  
1288971843.640   0.98036130 	 -4.99232180 	 1.44849633  
1288971843.642   0.98035440 	 -4.99232050 	 1.44849633  
1288971843.657   0.98036440 	 -4.99231830 	 1.44849633  
1288971843.659   0.98037430 	 -4.99231830 	 1.44849633  
1288971843.674   0.98037410 	 -4.99232440 	 1.44859633  
1288971843.690   0.98036240 	 -4.99234250 	 1.44859633  
1288971843.692   0.98036140 	 -4.99236590 	 1.44869633  
1288971843.707   0.98037080 	 -4.99238410 	 1.44869633  
1288971843.709   0.98038860 	 -4.99239520 	 1.44859633  
1288971843.724   0.98040030 	 -4.99239900 	 1.44859633  
1288971843.740   0.98039020 	 -4.99240130 	 1.44859633  
1288971843.742   0.98037240 	 -4.99240780 	 1.44849633  
1288971843.757   0.98037010 	 -4.99241070 	 1.44849633  
1288971843.759   0.98037640 	 -4.99240350 	 1.44849633  
1288971843.774   0.98038360 	 -4.99238860 	 1.44849633  
1288971843.790   0.98037290 	 -4.99237390 	 1.44849633  
1288971843.792   0.98035320 	 -4.99236350 	 1.44849633  
1288971843.807   0.98034140 	 -4.99235590 	 1.44849633  
1288971843.809   0.98034150 	 -4.99235290 	 1.44849633  
1288971843.824   0.98034690 	 -4.99234560 	 1.44859633  
1288971843.840   0.98034270 	 -4.99233470 	 1.44859633  
1288971843.842   0.98032460 	 -4.99232390 	 1.44869633  
1288971843.857   0.98031660 	 -4.99232150 	 1.44879633  
1288971843.859   0.98031540 	 -4.99232480 	 1.44879633  
1288971843.874   0.98032270 	 -4.99232610 	 1.44879633  
1288971843.890   0.98033810 	 -4.99233230 	 1.44869633  
1288971843.892   0.98034760 	 -4.99234920 	 1.44869633  
1288971843.907   0.98034380 	 -4.99237110 	 1.44869633  
1288971843.914   0.98034910 	 -4.99239650 	 1.44869633  
1288971843.924   0.98036510 	 -4.99241510 	 1.44869633  
1288971843.941   0.98038420 	 -4.99242960 	 1.44879633  
1288971843.944   0.98039580 	 -4.99244320 	 1.44869633  
1288971843.957   0.98039140 	 -4.99245290 	 1.44859633  
1288971843.964   0.98038520 	 -4.99246070 	 1.44849633  
1288971843.974   0.98038880 	 -4.99245710 	 1.44849633  
1288971843.991   0.98040870 	 -4.99243790 	 1.44839633  
1288971843.994   0.98042460 	 -4.99241390 	 1.44829633  
1288971844.007   0.98041910 	 -4.99239050 	 1.44819633  
1288971844.014   0.98040870 	 -4.99237370 	 1.44819633  
1288971844.024   0.98040050 	 -4.99235830 	 1.44819633  
1288971844.041   0.98040030 	 -4.99234180 	 1.44819633  
1288971844.043   0.98039880 	 -4.99232710 	 1.44839633  
1288971844.058   0.98038050 	 -4.99231620 	 1.44849633  
1288971844.059   0.98035440 	 -4.99230410 	 1.44859633  
1288971844.074   0.98033460 	 -4.99229700 	 1.44869633  
1288971844.091   0.98031970 	 -4.99229570 	 1.44889633  
1288971844.093   0.98031390 	 -4.99229860 	 1.44899633  
1288971844.108   0.98030780 	 -4.99231190 	 1.44899633  
1288971844.109   0.98030380 	 -4.99232470 	 1.44899633  
1288971844.124   0.98030110 	 -4.99233720 	 1.44899633  
1288971844.141   0.98031140 	 -4.99234790 	 1.44899633  
1288971844.143   0.98032870 	 -4.99235680 	 1.44899633  
1288971844.158   0.98035180 	 -4.99236170 	 1.44899633  
1288971844.159   0.98036880 	 -4.99236720 	 1.44879633  
1288971844.174   0.98038220 	 -4.99237240 	 1.44859633  
1288971844.191   0.98038780 	 -4.99238190 	 1.44849633  
1288971844.193   0.98039680 	 -4.99239680 	 1.44849633  
1288971844.208   0.98040990 	 -4.99241240 	 1.44849633  
1288971844.210   0.98043160 	 -4.99242810 	 1.44849633  
1288971844.224   0.98044210 	 -4.99243910 	 1.44849633  
1288971844.241   0.98042820 	 -4.99244690 	 1.44839633  
1288971844.243   0.98040710 	 -4.99245060 	 1.44839633  
1288971844.258   0.98039740 	 -4.99244120 	 1.44839633  
1288971844.260   0.98039460 	 -4.99242340 	 1.44849633  
1288971844.274   0.98038380 	 -4.99240630 	 1.44839633  
1288971844.291   0.98037300 	 -4.99239250 	 1.44839633  
1288971844.293   0.98036170 	 -4.99238410 	 1.44839633  
1288971844.308   0.98036040 	 -4.99237270 	 1.44849633  
1288971844.310   0.98036180 	 -4.99236100 	 1.44859633  
1288971844.325   0.98036380 	 -4.99235140 	 1.44869633  
1288971844.341   0.98036150 	 -4.99235680 	 1.44869633  
1288971844.343   0.98035900 	 -4.99236850 	 1.44869633  
1288971844.358   0.98035920 	 -4.99238300 	 1.44879633  
1288971844.365   0.98036390 	 -4.99239270 	 1.44889633  
1288971844.375   0.98037320 	 -4.99239860 	 1.44889633  
1288971844.391   0.98038970 	 -4.99240820 	 1.44879633  
1288971844.393   0.98040270 	 -4.99242110 	 1.44869633  
1288971844.408   0.98040650 	 -4.99243990 	 1.44869633  
1288971844.415   0.98040860 	 -4.99245840 	 1.44869633  
1288971844.425   0.98041200 	 -4.99247530 	 1.44859633  
1288971844.441   0.98042530 	 -4.99248170 	 1.44859633  
1288971844.444   0.98043100 	 -4.99247890 	 1.44849633  
1288971844.458   0.98043000 	 -4.99246940 	 1.44839633  
1288971844.465   0.98041490 	 -4.99246000 	 1.44839633  
1288971844.475   0.98040000 	 -4.99244700 	 1.44839633  
1288971844.492   0.98039430 	 -4.99242600 	 1.44829633  
1288971844.493   0.98039510 	 -4.99240330 	 1.44829633  
1288971844.508   0.98038980 	 -4.99238730 	 1.44829633  
1288971844.515   0.98037440 	 -4.99237210 	 1.44839633  
1288971844.525   0.98036150 	 -4.99235480 	 1.44859633  
1288971844.542   0.98035470 	 -4.99233410 	 1.44869633  
1288971844.544   0.98034530 	 -4.99231600 	 1.44869633  
1288971844.559   0.98033170 	 -4.99230360 	 1.44879633  
1288971844.562   0.98031580 	 -4.99229680 	 1.44889633  
1288971844.575   0.98030420 	 -4.99229490 	 1.44899633  
1288971844.592   0.98030290 	 -4.99229600 	 1.44899633  
1288971844.594   0.98030830 	 -4.99230490 	 1.44909633  
1288971844.609   0.98032420 	 -4.99231830 	 1.44909633  
1288971844.610   0.98033940 	 -4.99233510 	 1.44899633  
1288971844.625   0.98035500 	 -4.99235170 	 1.44899633  
1288971844.642   0.98036160 	 -4.99236730 	 1.44899633  
1288971844.644   0.98036740 	 -4.99238380 	 1.44879633  
1288971844.658   0.98038540 	 -4.99240120 	 1.44869633  
1288971844.660   0.98040590 	 -4.99241650 	 1.44859633  
1288971844.675   0.98041840 	 -4.99242780 	 1.44849633  
1288971844.692   0.98041700 	 -4.99243460 	 1.44849633  
1288971844.694   0.98041560 	 -4.99243950 	 1.44839633  
1288971844.708   0.98041760 	 -4.99244180 	 1.44829633  
1288971844.710   0.98042020 	 -4.99243930 	 1.44829633  
1288971844.725   0.98041850 	 -4.99242450 	 1.44829633  
1288971844.742   0.98040490 	 -4.99240960 	 1.44829633  
1288971844.744   0.98038740 	 -4.99239550 	 1.44829633  
1288971844.758   0.98037920 	 -4.99238830 	 1.44839633  
1288971844.760   0.98037860 	 -4.99237960 	 1.44849633  
1288971844.775   0.98037800 	 -4.99237450 	 1.44859633  
1288971844.792   0.98037030 	 -4.99237160 	 1.44859633  
1288971844.794   0.98036060 	 -4.99237490 	 1.44859633  
1288971844.808   0.98035690 	 -4.99237340 	 1.44869633  
1288971844.810   0.98035110 	 -4.99237020 	 1.44879633  
1288971844.825   0.98035190 	 -4.99236920 	 1.44879633  
1288971844.842   0.98034980 	 -4.99237680 	 1.44889633  
1288971844.849   0.98033970 	 -4.99239420 	 1.44879633  
1288971844.859   0.98033600 	 -4.99241630 	 1.44879633  
1288971844.864   0.98034280 	 -4.99244060 	 1.44879633  
1288971844.876   0.98036760 	 -4.99246340 	 1.44889633  
1288971844.892   0.98039670 	 -4.99248500 	 1.44879633  
1288971844.894   0.98042230 	 -4.99250600 	 1.44879633  
1288971844.909   0.98043710 	 -4.99252170 	 1.44869633  
1288971844.914   0.98043740 	 -4.99252830 	 1.44849633  
1288971844.925   0.98044270 	 -4.99252860 	 1.44839633  
1288971844.928   0.98044860 	 -4.99252590 	 1.44819633  
1288971844.942   0.98045110 	 -4.99251560 	 1.44809633  
1288971844.959   0.98044630 	 -4.99250110 	 1.44809633  
1288971844.964   0.98043400 	 -4.99248630 	 1.44809633  
1288971844.976   0.98042000 	 -4.99246640 	 1.44819633  
1288971844.992   0.98041460 	 -4.99244530 	 1.44819633  
1288971844.994   0.98040860 	 -4.99242850 	 1.44829633  
1288971845.009   0.98039370 	 -4.99241340 	 1.44839633  
1288971845.015   0.98037720 	 -4.99240180 	 1.44849633  
1288971845.026   0.98036800 	 -4.99239040 	 1.44859633  
1288971845.028   0.98036480 	 -4.99238250 	 1.44879633  
1288971845.042   0.98036520 	 -4.99237620 	 1.44899633  
1288971845.059   0.98034980 	 -4.99237200 	 1.44899633  
1288971845.061   0.98034080 	 -4.99236900 	 1.44899633  
1288971845.076   0.98033660 	 -4.99237030 	 1.44899633  
1288971845.078   0.98033600 	 -4.99236610 	 1.44899633  
1288971845.092   0.98034170 	 -4.99236280 	 1.44889633  
1288971845.109   0.98034900 	 -4.99236020 	 1.44889633  
1288971845.111   0.98035680 	 -4.99236060 	 1.44879633  
1288971845.126   0.98036460 	 -4.99235970 	 1.44869633  
1288971845.128   0.98037140 	 -4.99235930 	 1.44859633  
1288971845.142   0.98037990 	 -4.99235610 	 1.44859633  
1288971845.159   0.98038670 	 -4.99235320 	 1.44859633  
1288971845.161   0.98039320 	 -4.99236070 	 1.44849633  
1288971845.176   0.98039890 	 -4.99237400 	 1.44849633  
1288971845.178   0.98040390 	 -4.99238740 	 1.44849633  
1288971845.193   0.98040160 	 -4.99239430 	 1.44859633  
1288971845.209   0.98039840 	 -4.99239490 	 1.44859633  
1288971845.211   0.98039610 	 -4.99239370 	 1.44859633  
1288971845.226   0.98039500 	 -4.99239230 	 1.44859633  
1288971845.228   0.98039110 	 -4.99238810 	 1.44859633  
1288971845.243   0.98038560 	 -4.99238300 	 1.44869633  
1288971845.259   0.98038270 	 -4.99237040 	 1.44869633  
1288971845.261   0.98037560 	 -4.99235680 	 1.44859633  
1288971845.276   0.98036560 	 -4.99235020 	 1.44859633  
1288971845.278   0.98035830 	 -4.99234650 	 1.44849633  
1288971845.293   0.98035610 	 -4.99234730 	 1.44859633  
1288971845.309   0.98035450 	 -4.99235360 	 1.44859633  
1288971845.311   0.98036050 	 -4.99236510 	 1.44859633  
1288971845.326   0.98037250 	 -4.99237900 	 1.44869633  
1288971845.333   0.98038110 	 -4.99239940 	 1.44869633  
1288971845.344   0.98038890 	 -4.99241770 	 1.44869633  
1288971845.359   0.98039650 	 -4.99243680 	 1.44869633  
1288971845.366   0.98040190 	 -4.99245400 	 1.44869633  
1288971845.376   0.98039990 	 -4.99247070 	 1.44859633  
1288971845.383   0.98039600 	 -4.99248520 	 1.44859633  
1288971845.393   0.98039390 	 -4.99249490 	 1.44859633  
1288971845.409   0.98039270 	 -4.99250080 	 1.44859633  
1288971845.416   0.98039010 	 -4.99250410 	 1.44849633  
1288971845.426   0.98039950 	 -4.99250690 	 1.44849633  
1288971845.428   0.98041070 	 -4.99250560 	 1.44849633  
1288971845.443   0.98042710 	 -4.99249540 	 1.44849633  
1288971845.460   0.98043720 	 -4.99248060 	 1.44839633  
1288971845.466   0.98043670 	 -4.99246250 	 1.44839633  
1288971845.476   0.98043180 	 -4.99244270 	 1.44839633  
1288971845.483   0.98042150 	 -4.99242290 	 1.44839633  
1288971845.493   0.98041460 	 -4.99240640 	 1.44839633  
1288971845.510   0.98040700 	 -4.99239350 	 1.44839633  
1288971845.512   0.98039540 	 -4.99237590 	 1.44849633  
1288971845.526   0.98038110 	 -4.99236050 	 1.44859633  
1288971845.528   0.98036810 	 -4.99234720 	 1.44879633  
1288971845.543   0.98035540 	 -4.99234170 	 1.44889633  
1288971845.561   0.98034380 	 -4.99234520 	 1.44899633  
1288971845.563   0.98033390 	 -4.99235610 	 1.44909633  
1288971845.576   0.98032260 	 -4.99236990 	 1.44909633  
1288971845.578   0.98031930 	 -4.99238820 	 1.44909633  
1288971845.593   0.98031890 	 -4.99240870 	 1.44909633  
1288971845.610   0.98033410 	 -4.99243080 	 1.44899633  
1288971845.612   0.98036300 	 -4.99244580 	 1.44889633  
1288971845.626   0.98039700 	 -4.99245400 	 1.44879633  
1288971845.628   0.98041380 	 -4.99245710 	 1.44869633  
1288971845.643   0.98041590 	 -4.99245710 	 1.44859633  
1288971845.660   0.98042370 	 -4.99245460 	 1.44859633  
1288971845.662   0.98043620 	 -4.99244880 	 1.44849633  
1288971845.677   0.98044170 	 -4.99243400 	 1.44839633  
1288971845.679   0.98043210 	 -4.99241790 	 1.44839633  
1288971845.693   0.98041640 	 -4.99239440 	 1.44839633  
1288971845.710   0.98040180 	 -4.99237070 	 1.44839633  
1288971845.712   0.98039150 	 -4.99234820 	 1.44839633  
1288971845.727   0.98038100 	 -4.99233270 	 1.44839633  
1288971845.729   0.98036610 	 -4.99232340 	 1.44839633  
1288971845.743   0.98034950 	 -4.99232290 	 1.44859633  
1288971845.760   0.98034170 	 -4.99232950 	 1.44869633  
1288971845.762   0.98034100 	 -4.99234010 	 1.44879633  
1288971845.777   0.98034090 	 -4.99235390 	 1.44889633  
1288971845.779   0.98034480 	 -4.99236710 	 1.44889633  
1288971845.793   0.98034760 	 -4.99237510 	 1.44899633  
1288971845.810   0.98034430 	 -4.99238460 	 1.44899633  
1288971845.812   0.98034300 	 -4.99239470 	 1.44899633  
1288971845.827   0.98035110 	 -4.99240790 	 1.44899633  
1288971845.829   0.98035580 	 -4.99241580 	 1.44889633  
1288971845.843   0.98036120 	 -4.99241590 	 1.44889633  
1288971845.860   0.98036310 	 -4.99241200 	 1.44889633  
1288971845.864   0.98036480 	 -4.99240870 	 1.44879633  
1288971845.877   0.98036890 	 -4.99241050 	 1.44869633  
1288971845.879   0.98038010 	 -4.99241580 	 1.44859633  
1288971845.894   0.98039840 	 -4.99242110 	 1.44849633  
1288971845.910   0.98041030 	 -4.99242490 	 1.44849633  
1288971845.914   0.98041190 	 -4.99243200 	 1.44839633  
1288971845.927   0.98041430 	 -4.99244260 	 1.44839633  
1288971845.934   0.98042280 	 -4.99245220 	 1.44839633  
1288971845.944   0.98043100 	 -4.99245450 	 1.44849633  
1288971845.960   0.98042360 	 -4.99245380 	 1.44849633  
1288971845.962   0.98040900 	 -4.99245560 	 1.44849633  
1288971845.977   0.98040110 	 -4.99246030 	 1.44859633  
1288971845.979   0.98040060 	 -4.99246460 	 1.44869633  
1288971845.994   0.98039920 	 -4.99245790 	 1.44879633  
1288971846.010   0.98039900 	 -4.99244430 	 1.44879633  
1288971846.012   0.98038940 	 -4.99243630 	 1.44889633  
1288971846.027   0.98038010 	 -4.99243360 	 1.44879633  
1288971846.029   0.98037520 	 -4.99243450 	 1.44869633  
1288971846.044   0.98038110 	 -4.99243350 	 1.44869633  
1288971846.060   0.98039570 	 -4.99243070 	 1.44869633  
1288971846.062   0.98039980 	 -4.99243490 	 1.44869633  
1288971846.077   0.98040450 	 -4.99244590 	 1.44859633  
1288971846.079   0.98041140 	 -4.99245650 	 1.44859633  
1288971846.094   0.98041420 	 -4.99245520 	 1.44849633  
1288971846.111   0.98042060 	 -4.99244510 	 1.44859633  
1288971846.112   0.98041400 	 -4.99243720 	 1.44859633  
1288971846.127   0.98041040 	 -4.99243600 	 1.44859633  
1288971846.129   0.98041070 	 -4.99243710 	 1.44859633  
1288971846.144   0.98041440 	 -4.99243770 	 1.44859633  
1288971846.161   0.98041440 	 -4.99243630 	 1.44869633  
1288971846.163   0.98040990 	 -4.99243880 	 1.44869633  
1288971846.177   0.98039690 	 -4.99244780 	 1.44869633  
1288971846.179   0.98039120 	 -4.99245820 	 1.44869633  
1288971846.194   0.98039870 	 -4.99246370 	 1.44869633  
1288971846.211   0.98040790 	 -4.99246170 	 1.44859633  
1288971846.213   0.98040930 	 -4.99244820 	 1.44859633  
1288971846.228   0.98040160 	 -4.99243690 	 1.44849633  
1288971846.229   0.98039180 	 -4.99242350 	 1.44849633  
1288971846.244   0.98039150 	 -4.99240790 	 1.44849633  
1288971846.261   0.98039610 	 -4.99239090 	 1.44849633  
1288971846.263   0.98039440 	 -4.99237500 	 1.44859633  
1288971846.277   0.98037900 	 -4.99235810 	 1.44869633  
1288971846.279   0.98035950 	 -4.99234810 	 1.44879633  
1288971846.294   0.98035660 	 -4.99234450 	 1.44889633  
1288971846.311   0.98035960 	 -4.99234730 	 1.44889633  
1288971846.313   0.98036400 	 -4.99235270 	 1.44889633  
1288971846.328   0.98036880 	 -4.99236020 	 1.44899633  
1288971846.330   0.98037240 	 -4.99237190 	 1.44889633  
1288971846.344   0.98038030 	 -4.99239040 	 1.44889633  
1288971846.361   0.98039230 	 -4.99241210 	 1.44879633  
1288971846.363   0.98040680 	 -4.99243030 	 1.44879633  
1288971846.378   0.98041450 	 -4.99244220 	 1.44869633  
1288971846.379   0.98041830 	 -4.99245290 	 1.44859633  
1288971846.394   0.98042550 	 -4.99246460 	 1.44849633  
1288971846.411   0.98043580 	 -4.99247230 	 1.44839633  
1288971846.413   0.98044860 	 -4.99247090 	 1.44849633  
1288971846.428   0.98045720 	 -4.99245750 	 1.44849633  
1288971846.430   0.98044450 	 -4.99244240 	 1.44849633  
1288971846.444   0.98042620 	 -4.99242770 	 1.44849633  
1288971846.461   0.98041330 	 -4.99241460 	 1.44849633  
1288971846.463   0.98040710 	 -4.99240080 	 1.44859633  
1288971846.478   0.98040260 	 -4.99238240 	 1.44869633  
1288971846.480   0.98038910 	 -4.99236460 	 1.44869633  
